,Date
5307,2023-09-25 10:20:00
5308,2023-09-25 10:25:00
5309,2023-09-25 10:30:00
5310,2023-09-25 10:35:00
5311,2023-09-25 10:40:00
5312,2023-09-25 10:45:00
5313,2023-09-25 10:50:00
5314,2023-09-25 10:55:00
5315,2023-09-25 11:00:00
5316,2023-09-25 11:05:00
5317,2023-09-25 11:10:00
5318,2023-09-25 11:15:00
5319,2023-09-25 11:20:00
5320,2023-09-25 11:25:00
5321,2023-09-25 11:30:00
5322,2023-09-25 11:35:00
5323,2023-09-25 11:40:00
5324,2023-09-25 11:45:00
5325,2023-09-25 11:50:00
5326,2023-09-25 11:55:00
5327,2023-09-25 12:00:00
5328,2023-09-25 12:05:00
5329,2023-09-25 12:10:00
5330,2023-09-25 12:15:00
5331,2023-09-25 12:20:00
5332,2023-09-25 12:25:00
5333,2023-09-25 12:30:00
5334,2023-09-25 12:35:00
5335,2023-09-25 12:40:00
5336,2023-09-25 12:45:00
5337,2023-09-25 12:50:00
5338,2023-09-25 12:55:00
5339,2023-09-25 13:00:00
5340,2023-09-25 13:05:00
5341,2023-09-25 13:10:00
5342,2023-09-25 13:15:00
5343,2023-09-25 13:20:00
5344,2023-09-25 13:25:00
5345,2023-09-25 13:30:00
5346,2023-09-25 13:35:00
5347,2023-09-25 13:40:00
5348,2023-09-25 13:45:00
5349,2023-09-25 13:50:00
5350,2023-09-25 13:55:00
5351,2023-09-26 08:00:00
5352,2023-09-26 08:05:00
5353,2023-09-26 08:10:00
5354,2023-09-26 08:15:00
5355,2023-09-26 08:20:00
5356,2023-09-26 08:25:00
5357,2023-09-26 08:30:00
5358,2023-09-26 08:35:00
5359,2023-09-26 08:40:00
5360,2023-09-26 08:45:00
5361,2023-09-26 08:50:00
5362,2023-09-26 08:55:00
5363,2023-09-26 09:00:00
5364,2023-09-26 09:05:00
5365,2023-09-26 09:10:00
5366,2023-09-26 09:15:00
5367,2023-09-26 09:20:00
5368,2023-09-26 09:25:00
5369,2023-09-26 09:30:00
5370,2023-09-26 09:35:00
5371,2023-09-26 09:40:00
5372,2023-09-26 09:45:00
5373,2023-09-26 09:50:00
5374,2023-09-26 09:55:00
5375,2023-09-26 10:00:00
5376,2023-09-26 10:05:00
5377,2023-09-26 10:10:00
5378,2023-09-26 10:15:00
5379,2023-09-26 10:20:00
5380,2023-09-26 10:25:00
5381,2023-09-26 10:30:00
5382,2023-09-26 10:35:00
5383,2023-09-26 10:40:00
5384,2023-09-26 10:45:00
5385,2023-09-26 10:50:00
5386,2023-09-26 10:55:00
5387,2023-09-26 11:00:00
5388,2023-09-26 11:05:00
5389,2023-09-26 11:10:00
5390,2023-09-26 11:15:00
5391,2023-09-26 11:20:00
5392,2023-09-26 11:25:00
5393,2023-09-26 11:30:00
5394,2023-09-26 11:35:00
5395,2023-09-26 11:40:00
5396,2023-09-26 11:45:00
5397,2023-09-26 11:50:00
5398,2023-09-26 11:55:00
5399,2023-09-26 12:00:00
5400,2023-09-26 12:05:00
5401,2023-09-26 12:10:00
5402,2023-09-26 12:15:00
5403,2023-09-26 12:20:00
5404,2023-09-26 12:25:00
5405,2023-09-26 12:30:00
5406,2023-09-26 12:35:00
5407,2023-09-26 12:40:00
5408,2023-09-26 12:45:00
5409,2023-09-26 12:50:00
5410,2023-09-26 12:55:00
5411,2023-09-26 13:00:00
5412,2023-09-26 13:05:00
5413,2023-09-26 13:10:00
5414,2023-09-26 13:15:00
5415,2023-09-26 13:20:00
5416,2023-09-26 13:25:00
5417,2023-09-26 13:30:00
5418,2023-09-26 13:35:00
5419,2023-09-26 13:40:00
5420,2023-09-26 13:45:00
5421,2023-09-26 13:50:00
5422,2023-09-26 13:55:00
5423,2023-09-27 08:00:00
5424,2023-09-27 08:05:00
5425,2023-09-27 08:10:00
5426,2023-09-27 08:15:00
5427,2023-09-27 08:20:00
5428,2023-09-27 08:25:00
5429,2023-09-27 08:30:00
5430,2023-09-27 08:35:00
5431,2023-09-27 08:40:00
5432,2023-09-27 08:45:00
5433,2023-09-27 08:50:00
5434,2023-09-27 08:55:00
5435,2023-09-27 09:00:00
5436,2023-09-27 09:05:00
5437,2023-09-27 09:10:00
5438,2023-09-27 09:15:00
5439,2023-09-27 09:20:00
5440,2023-09-27 09:25:00
5441,2023-09-27 09:30:00
5442,2023-09-27 09:35:00
5443,2023-09-27 09:40:00
5444,2023-09-27 09:45:00
5445,2023-09-27 09:50:00
5446,2023-09-27 09:55:00
5447,2023-09-27 10:00:00
5448,2023-09-27 10:05:00
5449,2023-09-27 10:10:00
5450,2023-09-27 10:15:00
5451,2023-09-27 10:20:00
5452,2023-09-27 10:25:00
5453,2023-09-27 10:30:00
5454,2023-09-27 10:35:00
5455,2023-09-27 10:40:00
5456,2023-09-27 10:45:00
5457,2023-09-27 10:50:00
5458,2023-09-27 10:55:00
5459,2023-09-27 11:00:00
5460,2023-09-27 11:05:00
5461,2023-09-27 11:10:00
5462,2023-09-27 11:15:00
5463,2023-09-27 11:20:00
5464,2023-09-27 11:25:00
5465,2023-09-27 11:30:00
5466,2023-09-27 11:35:00
5467,2023-09-27 11:40:00
5468,2023-09-27 11:45:00
5469,2023-09-27 11:50:00
5470,2023-09-27 11:55:00
5471,2023-09-27 12:00:00
5472,2023-09-27 12:05:00
5473,2023-09-27 12:10:00
5474,2023-09-27 12:15:00
5475,2023-09-27 12:20:00
5476,2023-09-27 12:25:00
5477,2023-09-27 12:30:00
5478,2023-09-27 12:35:00
5479,2023-09-27 12:40:00
5480,2023-09-27 12:45:00
5481,2023-09-27 12:50:00
5482,2023-09-27 12:55:00
5483,2023-09-27 13:00:00
5484,2023-09-27 13:05:00
5485,2023-09-27 13:10:00
5486,2023-09-27 13:15:00
5487,2023-09-27 13:20:00
5488,2023-09-27 13:25:00
5489,2023-09-27 13:30:00
5490,2023-09-27 13:35:00
5491,2023-09-27 13:40:00
5492,2023-09-27 13:45:00
5493,2023-09-27 13:50:00
5494,2023-09-27 13:55:00
5495,2023-09-28 08:00:00
5496,2023-09-28 08:05:00
5497,2023-09-28 08:10:00
5498,2023-09-28 08:15:00
5499,2023-09-28 08:20:00
5500,2023-09-28 08:25:00
5501,2023-09-28 08:30:00
5502,2023-09-28 08:35:00
5503,2023-09-28 08:40:00
5504,2023-09-28 08:45:00
5505,2023-09-28 08:50:00
5506,2023-09-28 08:55:00
5507,2023-09-28 09:00:00
5508,2023-09-28 09:05:00
5509,2023-09-28 09:10:00
5510,2023-09-28 09:15:00
5511,2023-09-28 09:20:00
5512,2023-09-28 09:25:00
5513,2023-09-28 09:30:00
5514,2023-09-28 09:35:00
5515,2023-09-28 09:40:00
5516,2023-09-28 09:45:00
5517,2023-09-28 09:50:00
5518,2023-09-28 09:55:00
5519,2023-09-28 10:00:00
5520,2023-09-28 10:05:00
5521,2023-09-28 10:10:00
5522,2023-09-28 10:15:00
5523,2023-09-28 10:20:00
5524,2023-09-28 10:25:00
5525,2023-09-28 10:30:00
5526,2023-09-28 10:35:00
5527,2023-09-28 10:40:00
5528,2023-09-28 10:45:00
5529,2023-09-28 10:50:00
5530,2023-09-28 10:55:00
5531,2023-09-28 11:00:00
5532,2023-09-28 11:05:00
5533,2023-09-28 11:10:00
5534,2023-09-28 11:15:00
5535,2023-09-28 11:20:00
5536,2023-09-28 11:25:00
5537,2023-09-28 11:30:00
5538,2023-09-28 11:35:00
5539,2023-09-28 11:40:00
5540,2023-09-28 11:45:00
5541,2023-09-28 11:50:00
5542,2023-09-28 11:55:00
5543,2023-09-28 12:00:00
5544,2023-09-28 12:05:00
5545,2023-09-28 12:10:00
5546,2023-09-28 12:15:00
5547,2023-09-28 12:20:00
5548,2023-09-28 12:25:00
5549,2023-09-28 12:30:00
5550,2023-09-28 12:35:00
5551,2023-09-28 12:40:00
5552,2023-09-28 12:45:00
5553,2023-09-28 12:50:00
5554,2023-09-28 12:55:00
5555,2023-09-28 13:00:00
5556,2023-09-28 13:05:00
5557,2023-09-28 13:10:00
5558,2023-09-28 13:15:00
5559,2023-09-28 13:20:00
5560,2023-09-28 13:25:00
5561,2023-09-28 13:30:00
5562,2023-09-28 13:35:00
5563,2023-09-28 13:40:00
5564,2023-09-28 13:45:00
5565,2023-09-28 13:50:00
5566,2023-09-28 13:55:00
5567,2023-09-29 08:00:00
5568,2023-09-29 08:05:00
5569,2023-09-29 08:10:00
5570,2023-09-29 08:15:00
5571,2023-09-29 08:20:00
5572,2023-09-29 08:25:00
5573,2023-09-29 08:30:00
5574,2023-09-29 08:35:00
5575,2023-09-29 08:40:00
5576,2023-09-29 08:45:00
5577,2023-09-29 08:50:00
5578,2023-09-29 08:55:00
5579,2023-09-29 09:00:00
5580,2023-09-29 09:05:00
5581,2023-09-29 09:10:00
5582,2023-09-29 09:15:00
5583,2023-09-29 09:20:00
5584,2023-09-29 09:25:00
5585,2023-09-29 09:30:00
5586,2023-09-29 09:35:00
5587,2023-09-29 09:40:00
5588,2023-09-29 09:45:00
5589,2023-09-29 09:50:00
5590,2023-09-29 09:55:00
5591,2023-09-29 10:00:00
5592,2023-09-29 10:05:00
5593,2023-09-29 10:10:00
5594,2023-09-29 10:15:00
5595,2023-09-29 10:20:00
5596,2023-09-29 10:25:00
5597,2023-09-29 10:30:00
5598,2023-09-29 10:35:00
5599,2023-09-29 10:40:00
5600,2023-09-29 10:45:00
5601,2023-09-29 10:50:00
5602,2023-09-29 10:55:00
5603,2023-09-29 11:00:00
5604,2023-09-29 11:05:00
5605,2023-09-29 11:10:00
5606,2023-09-29 11:15:00
5607,2023-09-29 11:20:00
5608,2023-09-29 11:25:00
5609,2023-09-29 11:30:00
5610,2023-09-29 11:35:00
5611,2023-09-29 11:40:00
5612,2023-09-29 11:45:00
5613,2023-09-29 11:50:00
5614,2023-09-29 11:55:00
5615,2023-09-29 12:00:00
5616,2023-09-29 12:05:00
5617,2023-09-29 12:10:00
5618,2023-09-29 12:15:00
5619,2023-09-29 12:20:00
5620,2023-09-29 12:25:00
5621,2023-09-29 12:30:00
5622,2023-09-29 12:35:00
5623,2023-09-29 12:40:00
5624,2023-09-29 12:45:00
5625,2023-09-29 12:50:00
5626,2023-09-29 12:55:00
5627,2023-09-29 13:00:00
5628,2023-09-29 13:05:00
5629,2023-09-29 13:10:00
5630,2023-09-29 13:15:00
5631,2023-09-29 13:20:00
5632,2023-09-29 13:25:00
5633,2023-09-29 13:30:00
5634,2023-09-29 13:35:00
5635,2023-09-29 13:40:00
5636,2023-09-29 13:45:00
5637,2023-09-29 13:50:00
5638,2023-09-29 13:55:00
5639,2023-09-30 08:00:00
5640,2023-09-30 08:05:00
5641,2023-09-30 08:10:00
5642,2023-09-30 08:15:00
5643,2023-09-30 08:20:00
5644,2023-09-30 08:25:00
5645,2023-09-30 08:30:00
5646,2023-09-30 08:35:00
5647,2023-09-30 08:40:00
5648,2023-09-30 08:45:00
5649,2023-09-30 08:50:00
5650,2023-09-30 08:55:00
5651,2023-09-30 09:00:00
5652,2023-09-30 09:05:00
5653,2023-09-30 09:10:00
5654,2023-09-30 09:15:00
5655,2023-09-30 09:20:00
5656,2023-09-30 09:25:00
5657,2023-09-30 09:30:00
5658,2023-09-30 09:35:00
5659,2023-09-30 09:40:00
5660,2023-09-30 09:45:00
5661,2023-09-30 09:50:00
5662,2023-09-30 09:55:00
5663,2023-09-30 10:00:00
5664,2023-09-30 10:05:00
5665,2023-09-30 10:10:00
5666,2023-09-30 10:15:00
5667,2023-09-30 10:20:00
5668,2023-09-30 10:25:00
5669,2023-09-30 10:30:00
5670,2023-09-30 10:35:00
5671,2023-09-30 10:40:00
5672,2023-09-30 10:45:00
5673,2023-09-30 10:50:00
5674,2023-09-30 10:55:00
5675,2023-09-30 11:00:00
5676,2023-09-30 11:05:00
5677,2023-09-30 11:10:00
5678,2023-09-30 11:15:00
5679,2023-09-30 11:20:00
5680,2023-09-30 11:25:00
5681,2023-09-30 11:30:00
5682,2023-09-30 11:35:00
5683,2023-09-30 11:40:00
5684,2023-09-30 11:45:00
5685,2023-09-30 11:50:00
5686,2023-09-30 11:55:00
5687,2023-09-30 12:00:00
5688,2023-09-30 12:05:00
5689,2023-09-30 12:10:00
5690,2023-09-30 12:15:00
5691,2023-09-30 12:20:00
5692,2023-09-30 12:25:00
5693,2023-09-30 12:30:00
5694,2023-09-30 12:35:00
5695,2023-09-30 12:40:00
5696,2023-09-30 12:45:00
5697,2023-09-30 12:50:00
